weighted score,Normalised retweets,Norm likes,,weighted score,Normalised retweets,Norm likes,,SQUARED ERROR,,,,SUM,,,,MSE,,
3.42E-02,2.11E-02,3.41E-02,,0.223749461,0.116677036,0.23228176,,0.035916469,0.009135706,0.039261445,,,,,,,,
3.22E-02,3.12E-02,3.19E-02,,0.224869316,0.119959707,0.232274077,,0.037137132,0.007884427,0.040152813,,,,,,,,
2.76E-01,1.68E-01,2.80E-01,,0.222306454,0.115106805,0.231141994,,0.002887972,0.002812785,0.002346026,,,,,,,,
1.31E-01,7.69E-02,1.32E-01,,0.221410164,0.114555743,0.230250672,,0.008208766,0.001421699,0.009663472,,,,,,,,
1.28E-02,8.32E-03,1.22E-02,,0.225895681,0.130151394,0.229162131,,0.045395492,0.014842996,0.047064956,,,,,,,,
3.10E-02,2.12E-02,2.95E-02,,0.214146349,0.099137854,0.227761115,,0.033543669,0.006075547,0.039304313,,,,,,,,
5.60E-02,3.29E-02,5.61E-02,,0.219806596,0.116754066,0.227279596,,0.026833158,0.007029169,0.029309301,,,,,,,,
1.21E-01,6.92E-02,1.22E-01,,0.233387124,0.156566824,0.227184829,,0.012724401,0.007639797,0.011168858,,,,,,,,
7.59E-02,4.79E-02,7.62E-02,,0.215564968,0.105341747,0.226867231,,0.019518429,0.003299683,0.022691888,,,,,,,,
7.73E-02,4.23E-02,7.75E-02,,0.225172145,0.136924125,0.225322784,,0.02187375,0.0089459,0.021855556,,,,,,,,
3.69E-01,2.12E-01,3.74E-01,,0.213892299,0.104636625,0.225064096,,0.024185155,0.011550551,0.022108571,,,,,,,,
1.03E-01,5.94E-02,1.03E-01,,0.228539839,0.147418007,0.225030799,,0.01580846,0.007741311,0.01477258,,,,,,,,
1.63E-01,9.19E-02,1.65E-01,,0.219013959,0.120196723,0.224792601,,0.003104609,0.000802321,0.003590824,,,,,,,,
3.03E-02,2.33E-02,3.01E-02,,0.217979465,0.118241342,0.224334133,,0.035224237,0.009020081,0.037742274,,,,,,,,
1.47E-01,8.59E-02,1.48E-01,,0.218733487,0.120570023,0.224277785,,0.005163697,0.001201343,0.00577872,,,,,,,,
4.29E-02,3.76E-02,4.28E-02,,0.213071207,0.104441087,0.224113864,,0.028959788,0.004461604,0.03286803,,,,,,,,
9.20E-02,5.28E-02,9.25E-02,,0.226883429,0.147026931,0.223112407,,0.018194396,0.008870157,0.017054467,,,,,,,,
1.06E-01,5.63E-02,1.07E-01,,0.216089328,0.115610464,0.223089355,,0.012010188,0.003513737,0.013476823,,,,,,,,
4.14E-02,2.92E-02,4.16E-02,,0.217666474,0.122572808,0.222067408,,0.031079316,0.008723058,0.032555472,,,,,,,,
1.42E-01,6.97E-02,1.43E-01,,0.214378044,0.113015139,0.222054601,,0.005233187,0.001874657,0.006182954,,,,,,,,
2.15E-01,1.20E-01,2.17E-01,,0.248666743,0.213616567,0.221780545,,0.001119887,0.008852487,1.88118E-05,,,,,,,,
3.92E-02,2.27E-02,3.92E-02,,0.220489484,0.131579415,0.221731881,,0.032849464,0.011861633,0.03331297,,,,,,,,
7.81E-02,4.46E-02,7.84E-02,,0.213355744,0.111350102,0.221485999,,0.018293073,0.004449927,0.02047898,,,,,,,,
5.39E-02,5.90E-02,5.31E-02,,0.209857976,0.10151394,0.221329761,,0.024307856,0.001808021,0.028310312,,,,,,,,
3.97E-01,2.27E-01,4.02E-01,,0.21263424,0.109732468,0.221275974,,0.033855127,0.013721432,0.032582492,,,,,,,,
2.30E-02,1.58E-02,2.28E-02,,0.214432918,0.115183836,0.22118633,,0.036658347,0.009867265,0.039370214,,,,,,,,
4.63E-02,3.00E-02,4.63E-02,,0.210843692,0.106432021,0.220446122,,0.027066657,0.005835909,0.030319227,,,,,,,,
3.01E-01,1.72E-01,3.04E-01,,0.220692725,0.137463337,0.219444665,,0.006378096,0.001209942,0.007143788,,,,,,,,
9.75E-03,6.74E-03,9.62E-03,,0.216083231,0.124285249,0.219331969,,0.042572697,0.013817255,0.043979771,,,,,,,,
8.47E-03,6.84E-03,8.33E-03,,0.206124448,0.095564839,0.219196222,,0.039067765,0.007871329,0.044466631,,,,,,,,
4.56E-02,2.72E-02,4.56E-02,,0.222717,0.14419459,0.219086087,,0.03136594,0.013699184,0.030112397,,,,,,,,
4.77E-02,3.12E-02,4.95E-02,,0.203010804,0.086795248,0.219063035,,0.024126794,0.003086617,0.028746025,,,,,,,,
1.71E-01,1.03E-01,1.74E-01,,0.214512182,0.120658904,0.218919604,,0.001853843,0.000308544,0.002025926,,,,,,,,
9.15E-02,5.95E-02,9.26E-02,,0.212876096,0.116155601,0.218804347,,0.014721316,0.003206031,0.015938737,,,,,,,,
2.81E-01,1.52E-01,2.84E-01,,0.221200826,0.14048529,0.218778734,,0.003571999,0.000140697,0.004258158,,,,,,,,
4.98E-01,3.15E-01,5.04E-01,,0.205734227,0.097093592,0.218043649,,0.085440063,0.047650663,0.081760063,,,,,,,,
1.49E-01,8.54E-02,1.50E-01,,0.201966148,0.087310758,0.217523711,,0.002790037,3.48586E-06,0.004495904,,,,,,,,
3.53E-01,2.04E-01,3.57E-01,,0.219444828,0.138755074,0.217313687,,0.017913172,0.004307686,0.019599751,,,,,,,,
3.53E-02,2.72E-02,3.50E-02,,0.21790833,0.135744971,0.216678491,,0.033330659,0.011782895,0.032992558,,,,,,,,
4.42E-02,3.31E-02,4.24E-02,,0.217790451,0.135531656,0.216622143,,0.030140501,0.010492238,0.030357987,,,,,,,,
3.07E-02,1.99E-02,3.06E-02,,0.200364613,0.08504133,0.216486396,,0.028793097,0.004238648,0.034547621,,,,,,,,
6.03E-02,3.90E-02,6.04E-02,,0.206406952,0.103072319,0.216307107,,0.021351399,0.004098996,0.024313167,,,,,,,,
8.48E-02,4.97E-02,8.52E-02,,0.209394587,0.11495867,0.214934265,,0.015528779,0.004262185,0.016820255,,,,,,,,
9.59E-02,5.82E-02,9.65E-02,,0.211107904,0.12119219,0.214398959,,0.013275632,0.003968256,0.013890995,,,,,,,,
7.47E-01,5.36E-01,7.52E-01,,0.205671222,0.10642017,0.213932808,,0.292974876,0.184534284,0.289853892,,,,,,,,
1.01E-01,6.08E-02,1.02E-01,,0.19505394,0.076467277,0.213499953,,0.00884828,0.000245132,0.012506644,,,,,,,,
5.37E-01,4.20E-01,5.42E-01,,0.213231767,0.129866975,0.213325786,,0.10487439,0.084274762,0.107721419,,,,,,,,
1.80E-01,9.95E-02,1.82E-01,,0.208191404,0.118679821,0.211809513,,0.000798512,0.000369159,0.000916862,,,,,,,,
1.27E-02,8.77E-03,1.21E-02,,0.215733657,0.140823038,0.21174292,,0.041210378,0.017436818,0.039855307,,,,,,,,
2.75E-02,1.77E-02,2.84E-02,,0.189505475,0.065410482,0.211287014,,0.026232293,0.002278721,0.033433592,,,,,,,,
2.26E-01,1.27E-01,2.28E-01,,0.208992171,0.12237727,0.211220421,,0.000286457,1.9062E-05,0.000293945,,,,,,,,
9.10E-02,5.29E-02,9.14E-02,,0.210201452,0.126412467,0.211000151,,0.01421818,0.005403959,0.014307501,,,,,,,,
6.12E-01,4.17E-01,6.19E-01,,0.205856171,0.113850621,0.210954048,,0.164960838,0.091612054,0.166175911,,,,,,,,
1.71E-01,9.69E-02,1.72E-01,,0.193428016,0.077747163,0.2108977,,0.000524668,0.000365078,0.001510098,,,,,,,,
7.84E-02,4.46E-02,7.88E-02,,0.201346265,0.103996682,0.209529981,,0.015107772,0.00352483,0.017091004,,,,,,,,
2.78E-01,1.59E-01,2.81E-01,,0.204335932,0.118857583,0.206873942,,0.005387934,0.001640598,0.005467849,,,,,,,,
3.45E-02,2.09E-02,3.44E-02,,0.200665409,0.108683673,0.206645989,,0.027615819,0.007708286,0.029662024,,,,,,,,
4.56E-02,2.74E-02,4.56E-02,,0.209240125,0.134459159,0.206310462,,0.026779795,0.011453949,0.025830017,,,,,,,,
1.71E-01,1.01E-01,1.72E-01,,0.195683985,0.095416704,0.206102999,,0.000632825,2.75244E-05,0.001151129,,,,,,,,
8.94E-02,5.17E-02,8.98E-02,,0.194860862,0.093573905,0.205862239,,0.011123346,0.001754373,0.013465354,,,,,,,,
1.03E-02,7.95E-03,1.01E-02,,0.19154601,0.084946523,0.205414017,,0.032842854,0.005928075,0.038134396,,,,,,,,
6.41E-02,3.85E-02,6.43E-02,,0.194574293,0.096826949,0.204094962,,0.017028352,0.003404817,0.019551077,,,,,,,,
6.04E-02,3.43E-02,5.80E-02,,0.193314202,0.093455397,0.203964337,,0.017673794,0.003500262,0.021316403,,,,,,,,
2.67E-01,1.52E-01,2.70E-01,,0.208860065,0.138897283,0.203913111,,0.003323152,0.000180945,0.004308639,,,,,,,,
2.52E-01,1.26E-01,2.54E-01,,0.201685676,0.11844873,0.203710771,,0.002490969,5.57444E-05,0.002501676,,,,,,,,
1.11E-02,1.56E-02,1.08E-02,,0.192726837,0.093384292,0.203254864,,0.032996921,0.006052626,0.037040999,,,,,,,,
1.07E-01,5.67E-02,1.11E-01,,0.198693977,0.111065683,0.203131923,,0.008490856,0.002955172,0.00847814,,,,,,,,
6.63E-02,3.38E-02,6.91E-02,,0.194982806,0.100500696,0.203021789,,0.01656886,0.004455197,0.017929554,,,,,,,,
2.30E-01,1.37E-01,2.32E-01,,0.198895185,0.112179658,0.20290397,,0.000955505,0.000602799,0.000875105,,,,,,,,
2.53E-01,1.43E-01,2.56E-01,,0.194919801,0.101282849,0.202604301,,0.003427055,0.001720904,0.002880438,,,,,,,,
4.96E-01,2.78E-01,5.03E-01,,0.220267952,0.176280627,0.202130466,,0.075975723,0.010389649,0.090375676,,,,,,,,
1.85E-02,1.21E-02,1.85E-02,,0.20026909,0.118466507,0.20191788,,0.033041197,0.011320951,0.033655641,,,,,,,,
1.29E-01,7.57E-02,1.30E-01,,0.199021194,0.115503807,0.201625895,,0.004939874,0.001587413,0.005167059,,,,,,,,
1.05E-01,6.20E-02,1.06E-01,,0.190674108,0.091754807,0.20137233,,0.007255269,0.000888119,0.009050966,,,,,,,,
2.80E-02,1.70E-02,2.77E-02,,0.191970782,0.096939531,0.200765308,,0.02687409,0.006383913,0.029945572,,,,,,,,
7.57E-02,4.72E-02,7.61E-02,,0.199929679,0.120208574,0.200737134,,0.015424802,0.005333232,0.015524293,,,,,,,,
2.13E-01,1.23E-01,2.16E-01,,0.185871536,0.080194353,0.200317085,,0.000753342,0.001826129,0.000237274,,,,,,,,
4.01E-02,2.39E-02,3.86E-02,,0.199669531,0.120534471,0.200268421,,0.025459238,0.009344438,0.026146167,,,,,,,,
9.04E-02,6.29E-02,9.48E-02,,0.18818238,0.088128463,0.199799709,,0.009563828,0.000638616,0.011033996,,,,,,,,
8.23E-02,4.94E-02,8.28E-02,,0.198376922,0.117868041,0.199792025,,0.013467465,0.004681253,0.013694722,,,,,,,,
3.47E-01,2.24E-01,3.52E-01,,0.218365621,0.176867241,0.19947955,,0.016485822,0.002236195,0.023407339,,,,,,,,
4.81E-01,3.02E-01,4.87E-01,,0.195525458,0.110384262,0.199433447,,0.081546653,0.036533083,0.082532962,,,,,,,,
1.28E-01,7.58E-02,1.24E-01,,0.197568025,0.117796937,0.198803374,,0.004886496,0.001763694,0.005553491,,,,,,,,
5.90E-02,3.59E-02,5.92E-02,,0.202372629,0.133327408,0.198145127,,0.020558818,0.009485981,0.019314033,,,,,,,,
3.64E-02,3.38E-02,3.77E-02,,0.184467144,0.082126033,0.197712272,,0.021930907,0.002338784,0.025600522,,,,,,,,
2.12E-02,1.46E-02,2.19E-02,,0.198509028,0.123396439,0.197568841,,0.031439872,0.011835118,0.030859561,,,,,,,,
9.52E-02,6.00E-02,9.58E-02,,0.192832522,0.10730898,0.197369061,,0.009540134,0.002242868,0.010323256,,,,,,,,
9.00E-02,5.27E-02,9.05E-02,,0.188003528,0.09440346,0.19686193,,0.009602122,0.001736976,0.011317711,,,,,,,,
2.80E-02,1.69E-02,2.79E-02,,0.195421805,0.116351139,0.196723621,,0.028022221,0.009882004,0.028506244,,,,,,,,
7.74E-02,4.44E-02,7.77E-02,,0.189985123,0.100595503,0.19668264,,0.012676368,0.003155886,0.014154524,,,,,,,,
6.01E-02,4.24E-02,6.07E-02,,0.193123156,0.109886529,0.19662117,,0.017690256,0.004560995,0.018474362,,,,,,,,
4.83E-02,2.97E-02,4.83E-02,,0.194972644,0.116108198,0.196262592,,0.021518403,0.007470189,0.021880144,,,,,,,,
4.14E-01,2.48E-01,4.19E-01,,0.197917598,0.124800758,0.196216489,,0.046594391,0.015055222,0.04949409,,,,,,,,
1.28E-01,7.45E-02,1.29E-01,,0.202071833,0.13699523,0.196180631,,0.005454409,0.003910569,0.004476929,,,,,,,,
1.68E-01,9.06E-02,1.70E-01,,0.190361118,0.105762451,0.194923047,,0.000484881,0.000229524,0.000640338,,,,,,,,
2.74E-01,1.58E-01,2.78E-01,,0.193184128,0.114217995,0.194825718,,0.006597837,0.001873692,0.006840232,,,,,,,,
3.71E-02,2.29E-02,3.71E-02,,0.181536417,0.082570438,0.193826822,,0.02086838,0.003561427,0.024577257,,,,,,,,
6.82E-02,5.46E-02,6.56E-02,,0.192905688,0.11591266,0.1937423,,0.015557368,0.00375403,0.016421157,,,,,,,,
9.86E-02,5.63E-02,9.91E-02,,0.181656329,0.083826623,0.193434948,,0.006899089,0.000758458,0.008890835,,,,,,,,
2.40E-02,2.17E-02,2.36E-02,,0.191271635,0.112493704,0.193160891,,0.027969128,0.008238995,0.028738012,,,,,,,,
4.27E-02,2.84E-02,4.27E-02,,0.181729495,0.086623411,0.192318233,,0.019325355,0.003390857,0.022385971,,,,,,,,
4.44E-02,2.79E-02,4.44E-02,,0.185123611,0.101863538,0.190007966,,0.019812575,0.005465555,0.021208993,,,,,,,,
2.44E-01,1.50E-01,2.48E-01,,0.173644589,0.069700471,0.189444486,,0.004955887,0.00641456,0.003434595,,,,,,,,
1.31E-01,6.55E-02,1.28E-01,,0.184170413,0.101063609,0.189152501,,0.002841052,0.001263618,0.003702433,,,,,,,,
1.19E-01,6.93E-02,1.24E-01,,0.191218792,0.12237727,0.188822097,,0.005198021,0.002813618,0.004191066,,,,,,,,
6.14E-02,3.74E-02,6.16E-02,,0.209201509,0.176179895,0.188227881,,0.021838018,0.019246464,0.016034472,,,,,,,,
3.30E-02,1.98E-02,3.16E-02,,0.182885933,0.099475602,0.188220198,,0.022478427,0.006342637,0.024534003,,,,,,,,
1.34E-01,7.82E-02,1.35E-01,,0.177798824,0.084662104,0.188212514,,0.001911891,4.19602E-05,0.002803012,,,,,,,,
9.23E-02,5.25E-02,9.22E-02,,0.180438918,0.093870175,0.187559389,,0.007771716,0.00170949,0.009095652,,,,,,,,
8.52E-03,7.91E-03,8.67E-03,,0.185599194,0.108926614,0.187554267,,0.031355662,0.010205154,0.032001044,,,,,,,,
2.27E-01,1.29E-01,2.22E-01,,0.182091263,0.099185258,0.187344243,,0.002004276,0.000899134,0.001231634,,,,,,,,
3.80E-02,2.27E-02,3.79E-02,,0.18429439,0.107202323,0.18665526,,0.021400015,0.007133976,0.022113796,,,,,,,,
6.95E-02,3.97E-02,6.97E-02,,0.182894063,0.103190827,0.186624525,,0.0128529,0.004029469,0.013673403,,,,,,,,
5.41E-02,3.41E-02,5.42E-02,,0.187235279,0.116422244,0.186376082,,0.017723401,0.006771962,0.017472901,,,,,,,,
1.05E-01,6.43E-02,1.02E-01,,0.182018097,0.102420526,0.185853582,,0.005973617,0.001451086,0.007068193,,,,,,,,
1.85E-01,1.08E-01,1.87E-01,,0.18301804,0.106064646,0.185538546,,4.59711E-06,4.1575E-06,2.52099E-06,,,,,,,,
3.02E-02,1.94E-02,3.13E-02,,0.177278529,0.089390573,0.185512933,,0.021621818,0.004896882,0.023787987,,,,,,,,
8.65E-02,6.89E-02,8.35E-02,,0.183548497,0.108565165,0.185126181,,0.009412058,0.001574101,0.010325785,,,,,,,,
2.98E-01,1.73E-01,3.02E-01,,0.18007715,0.099534856,0.184654907,,0.013998848,0.005364848,0.013781516,,,,,,,,
2.30E-02,2.14E-02,2.35E-02,,0.193966604,0.140449738,0.184473057,,0.029216273,0.014172992,0.025897892,,,,,,,,
2.15E-02,1.35E-02,2.13E-02,,0.197675742,0.15220573,0.184065814,,0.031053725,0.019240848,0.026488908,,,,,,,,
1.97E-01,1.12E-01,1.99E-01,,0.191153755,0.133511095,0.183927506,,3.84008E-05,0.000459948,0.000234713,,,,,,,,
1.20E-01,7.00E-02,1.21E-01,,0.18082914,0.105021776,0.18323084,,0.003647803,0.001223099,0.003824005,,,,,,,,
6.76E-02,3.88E-02,6.78E-02,,0.172679197,0.082742275,0.182590522,,0.011047539,0.001933401,0.013185938,,,,,,,,
1.17E-01,6.73E-02,1.18E-01,,0.179607665,0.103184902,0.18248551,,0.003918575,0.001287398,0.004189808,,,,,,,,
1.73E-01,9.51E-02,1.74E-01,,0.171740226,0.080413593,0.182413794,,6.95699E-07,0.0002167,6.49295E-05,,,,,,,,
5.52E-02,3.62E-02,5.53E-02,,0.176172901,0.094681954,0.181832385,,0.014642446,0.003414798,0.016012306,,,,,,,,
4.95E-02,3.86E-02,4.92E-02,,0.183619631,0.117192546,0.181486614,,0.017990612,0.006178321,0.017497089,,,,,,,,
1.08E-01,6.14E-02,1.09E-01,,0.174906713,0.092371048,0.181235609,,0.004491133,0.00095838,0.005279124,,,,,,,,
7.49E-02,4.48E-02,7.78E-02,,0.165712114,0.067211803,0.180523575,,0.008243914,0.00050106,0.010548861,,,,,,,,
7.59E-02,4.00E-02,7.60E-02,,0.170301284,0.081225373,0.180249519,,0.008917092,0.001697435,0.010862505,,,,,,,,
3.68E-01,2.41E-01,3.74E-01,,0.176172901,0.098545314,0.180162436,,0.036769617,0.020274423,0.0375795,,,,,,,,
2.34E-01,1.30E-01,2.36E-01,,0.17788825,0.103842621,0.180034372,,0.003132283,0.000691722,0.003176512,,,,,,,,
3.02E-02,2.18E-02,3.03E-02,,0.174097816,0.093076171,0.179911431,,0.020701479,0.005081104,0.02238035,,,,,,,,
1.51E-01,9.27E-02,1.52E-01,,0.179268253,0.108162237,0.179906309,,0.000827528,0.000238612,0.000774779,,,,,,,,
2.14E-01,1.34E-01,2.17E-01,,0.176244035,0.100826593,0.179265991,,0.001395828,0.001132573,0.001419376,,,,,,,,
1.82E-01,1.07E-01,1.84E-01,,0.178213435,0.106586081,0.179258307,,1.38708E-05,2.86902E-07,2.13205E-05,,,,,,,,
2.02E-01,1.24E-01,2.05E-01,,0.170303316,0.084081415,0.179017547,,0.001014047,0.001624289,0.000687037,,,,,,,,
9.65E-02,7.41E-02,9.64E-02,,0.164238621,0.066696294,0.178889484,,0.004587516,5.46567E-05,0.006797696,,,,,,,,
4.38E-02,3.46E-02,4.35E-02,,0.169547262,0.08223269,0.178863871,,0.015808507,0.002265895,0.018311955,,,,,,,,
1.31E-01,7.54E-02,1.32E-01,,0.167124635,0.075412556,0.178758859,,0.001320843,2.48499E-11,0.002196448,,,,,,,,
2.10E-01,1.04E-01,2.13E-01,,0.230082434,0.259390276,0.178574447,,0.000421564,0.02407798,0.001165533,,,,,,,,
4.82E-01,2.87E-01,4.87E-01,,0.169728146,0.083583681,0.178507854,,0.097244639,0.041274986,0.095110202,,,,,,,,
4.92E-02,2.98E-02,4.93E-02,,0.172327591,0.092157734,0.17807756,,0.015148859,0.003893722,0.016579231,,,,,,,,
1.44E-02,1.04E-02,1.43E-02,,0.170787028,0.088436583,0.177744595,,0.024451003,0.006089373,0.02672333,,,,,,,,
1.17E-01,7.50E-02,1.18E-01,,0.175311161,0.101750955,0.177690808,,0.003456074,0.00071653,0.003550324,,,,,,,,
1.91E-02,1.43E-02,1.90E-02,,0.165051582,0.072005451,0.177619093,,0.021298345,0.003324454,0.025166189,,,,,,,,
3.53E-02,1.88E-02,3.51E-02,,0.177748014,0.109341392,0.177480784,,0.020289613,0.008188706,0.020263748,,,,,,,,
1.55E-01,7.98E-02,1.57E-01,,0.191407806,0.149557076,0.17731174,,0.001289968,0.004860387,0.000414629,,,,,,,,
4.49E-02,2.26E-02,4.29E-02,,0.165096295,0.073249785,0.177137574,,0.014443475,0.002561152,0.018009601,,,,,,,,
4.99E-02,3.04E-02,5.00E-02,,0.172500346,0.095150061,0.177001826,,0.015029648,0.004194842,0.016135972,,,,,,,,
1.62E-01,9.54E-02,1.64E-01,,0.214754038,0.218416141,0.17696853,,0.002789397,0.015140055,0.000165036,,,,,,,,
1.61E-02,1.15E-02,1.60E-02,,0.167132765,0.080283234,0.176663738,,0.022810235,0.004737452,0.025826065,,,,,,,,
6.38E-02,4.09E-02,6.44E-02,,0.173423057,0.0990786,0.17646652,,0.012007316,0.003387693,0.012558226,,,,,,,,
3.82E-02,2.28E-02,3.82E-02,,0.165409286,0.076123604,0.176289793,,0.01617765,0.002839657,0.019076141,,,,,,,,
2.20E-02,1.45E-02,2.27E-02,,0.171807296,0.095084881,0.176156606,,0.022431087,0.006500241,0.023541674,,,,,,,,
4.70E-02,3.14E-02,4.53E-02,,0.172075573,0.097852043,0.17529858,,0.015647669,0.004412241,0.016888138,,,,,,,,
3.78E-03,2.65E-03,3.84E-03,,0.173481997,0.10300714,0.174842674,,0.028799521,0.010072485,0.029242408,,,,,,,,
8.43E-02,4.55E-02,8.20E-02,,0.174414871,0.10642017,0.174543005,,0.008116724,0.003711632,0.008563681,,,,,,,,
1.40E-02,9.46E-03,1.38E-02,,0.167201867,0.085728676,0.174397013,,0.02348401,0.005816536,0.025792098,,,,,,,,
3.47E-01,2.06E-01,3.51E-01,,0.169374507,0.092809528,0.174074292,,0.031483623,0.01285592,0.031376129,,,,,,,,
4.21E-02,3.95E-02,4.01E-02,,0.166161275,0.08377922,0.1739283,,0.015381794,0.001960902,0.017910051,,,,,,,,
1.12E-01,6.12E-02,1.13E-01,,0.162807808,0.074061565,0.173902687,,0.002548969,0.000165003,0.003702288,,,,,,,,
2.20E-01,1.23E-01,2.15E-01,,0.16233629,0.075448108,0.172709134,,0.00330067,0.002246417,0.001752536,,,,,,,,
3.02E-02,2.16E-02,2.89E-02,,0.170992301,0.101596895,0.172314698,,0.019829333,0.006400742,0.020562571,,,,,,,,
1.07E-01,6.17E-02,1.08E-01,,0.171793069,0.104518117,0.172061132,,0.004164491,0.001836447,0.004104539,,,,,,,,
3.10E-01,1.76E-01,3.14E-01,,0.164494704,0.083542204,0.171930508,,0.021228559,0.00855029,0.020074612,,,,,,,,
1.72E-01,9.37E-02,1.73E-01,,0.166740511,0.090397891,0.171797321,,2.5145E-05,1.12234E-05,2.29807E-06,,,,,,,,
8.64E-02,5.42E-02,8.72E-02,,0.168289203,0.095659645,0.171474601,,0.006713371,0.001721932,0.007098232,,,,,,,,
1.13E-01,6.60E-02,1.14E-01,,0.16259847,0.079613664,0.171238964,,0.002477216,0.000184134,0.003317278,,,,,,,,
9.27E-02,5.53E-02,9.33E-02,,0.161626981,0.0775457,0.17090856,,0.00475621,0.000492985,0.00603075,,,,,,,,
6.20E-02,4.13E-02,6.48E-02,,0.162734641,0.080822445,0.17088807,,0.010146877,0.001559629,0.011258651,,,,,,,,
3.45E-01,2.01E-01,3.49E-01,,0.161490809,0.077385714,0.170806109,,0.033738994,0.015221106,0.031885032,,,,,,,,
1.31E-01,7.32E-02,1.32E-01,,0.158450332,0.068610198,0.17076769,,0.000763079,2.11353E-05,0.001519341,,,,,,,,
1.97E-03,1.74E-03,2.01E-03,,0.164785337,0.088483987,0.170160669,,0.026508309,0.007524866,0.028275117,,,,,,,,
2.85E-02,1.99E-02,2.73E-02,,0.160438024,0.076633188,0.169804652,,0.017416513,0.00322255,0.020312454,,,,,,,,
2.78E-02,1.65E-02,2.87E-02,,0.179034526,0.132237134,0.169205314,,0.022865032,0.013405225,0.019734513,,,,,,,,
2.70E-01,1.62E-01,2.73E-01,,0.180343395,0.136159749,0.169159211,,0.0080381,0.000679396,0.010876752,,,,,,,,
1.15E-01,6.31E-02,1.15E-01,,0.16894567,0.104132966,0.168639273,,0.00294961,0.001687021,0.002842019,,,,,,,,
1.58E-02,1.94E-02,1.54E-02,,0.162393197,0.085165763,0.168580364,,0.021478606,0.004329576,0.023453163,,,,,,,,
2.21E-01,1.29E-01,2.24E-01,,0.162360679,0.085213166,0.168518893,,0.00348309,0.001956525,0.003059981,,,,,,,,
3.11E-02,2.06E-02,2.98E-02,,0.158121083,0.072864634,0.168513771,,0.016142626,0.002735232,0.019233584,,,,,,,,
4.30E-01,2.04E-01,4.47E-01,,0.167929467,0.101620597,0.168444616,,0.068624589,0.010436153,0.077375005,,,,,,,,
1.18E-02,8.96E-03,1.17E-02,,0.161683888,0.083802921,0.168275572,,0.022456947,0.005601661,0.024518717,,,,,,,,
3.40E-02,3.14E-02,3.38E-02,,0.154641606,0.063354369,0.168239715,,0.014565472,0.001019562,0.018073667,,,,,,,,
1.96E-01,1.10E-01,1.98E-01,,0.15929378,0.077628655,0.167932362,,0.00135028,0.001030105,0.000902956,,,,,,,,
1.44E-01,7.89E-02,1.45E-01,,0.167547375,0.10308417,0.167330463,,0.000533953,0.000585815,0.000509395,,,,,,,,
5.26E-02,3.48E-02,5.30E-02,,0.161785508,0.086469351,0.167251064,,0.011911168,0.00266722,0.0130472,,,,,,,,
5.32E-02,3.68E-02,5.12E-02,,0.162610664,0.090937102,0.166359741,,0.011976295,0.002932118,0.013251834,,,,,,,,
7.03E-02,4.40E-02,7.31E-02,,0.158846651,0.080573579,0.16609593,,0.007843939,0.001338855,0.008643385,,,,,,,,
1.21E-01,6.74E-02,1.22E-01,,0.158635281,0.080573579,0.165829558,,0.001383256,0.000173101,0.001891611,,,,,,,,
3.08E-01,1.60E-01,3.11E-01,,0.163777265,0.097597251,0.164951041,,0.020859253,0.003886368,0.021281061,,,,,,,,
1.64E-01,1.09E-01,1.66E-01,,0.16067988,0.089437976,0.164574534,,1.03228E-05,0.000377794,3.42849E-06,,,,,,,,
4.16E-02,2.21E-02,4.15E-02,,0.15944621,0.086338992,0.164359387,,0.01387638,0.004123842,0.015105843,,,,,,,,
5.55E-02,3.46E-02,5.56E-02,,0.165238564,0.103735964,0.164139118,,0.01205124,0.004780827,0.011783049,,,,,,,,
5.63E-03,8.44E-03,5.38E-03,,0.158976725,0.085936065,0.1639419,,0.023514864,0.006006305,0.025141196,,,,,,,,
1.87E-01,1.08E-01,1.89E-01,,0.158131245,0.084182147,0.163634547,,0.000843248,0.000544532,0.000651527,,,,,,,,
3.03E-02,1.82E-02,3.03E-02,,0.192056143,0.183503689,0.163455258,,0.02616929,0.027334548,0.017743347,,,,,,,,
3.41E-02,2.30E-02,3.39E-02,,0.148891933,0.057707463,0.163434768,,0.013181852,0.001201154,0.016777905,,,,,,,,
1.11E-01,6.59E-02,1.12E-01,,0.157310153,0.082843007,0.163178641,,0.0021543,0.000288473,0.002644118,,,,,,,,
1.44E-01,8.09E-02,1.45E-01,,0.154871267,0.075868812,0.163119732,,0.000124981,2.57358E-05,0.000329994,,,,,,,,
1.95E-02,3.71E-02,1.80E-02,,0.150743454,0.064693509,0.162748347,,0.017220893,0.000759857,0.020952255,,,,,,,,
3.93E-01,2.21E-01,3.97E-01,,0.157354866,0.084857642,0.162364157,,0.055356161,0.018451578,0.055163924,,,,,,,,
9.33E-02,7.38E-02,8.93E-02,,0.158184087,0.087452967,0.162287318,,0.004215833,0.000185763,0.00533295,,,,,,,,
1.08E-01,6.90E-02,1.09E-01,,0.157763379,0.086516754,0.162161816,,0.002469398,0.000306704,0.002774289,,,,,,,,
2.52E-01,1.44E-01,2.54E-01,,0.15758656,0.086119752,0.162110591,,0.008868599,0.003353066,0.008534427,,,,,,,,
